game_id,season,week,season_type,date,neutral_site,conference_game,home_team,away_team,home_conference,away_conference,home_division,away_division,home_points,away_points,spread_home,n_books_spread,ml_home,ml_away,n_books_ml,dog,dog_team,fav_team,dog_conference,fav_conference,dog_line,dog_line_open,dog_spread_price,fav_spread_price,dog_ml,fav_ml,dog_source,dog_margin,dog_rest,fav_rest
401520272,2023,4,regular,2023-09-23,FALSE,FALSE,UConn,Duke,FBS Independents,ACC,fbs,fbs,7,41,22.0,6,925.0,-1938.5,2,home,UConn,Duke,FBS Independents,ACC,22.0,22.0,,,925.0,-1938.5,spread,-34.0,7,7
401520273,2023,4,regular,2023-09-24,FALSE,FALSE,UTEP,UNLV,Conference USA,Mountain West,fbs,fbs,28,45,-1.0,6,103.5,-134.8,2,away,UNLV,UTEP,Mountain West,Conference USA,1.0,,,,-134.8,103.5,spread,17.0,8,7
401520274,2023,4,regular,2023-09-23,FALSE,TRUE,Vanderbilt,Kentucky,SEC,SEC,fbs,fbs,28,45,13.5,6,400.0,-546.1,2,home,Vanderbilt,Kentucky,SEC,SEC,13.5,13.75,,,400.0,-546.1,spread,-17.0,7,7
401520275,2023,4,regular,2023-09-23,FALSE,TRUE,Florida International,Liberty,Conference USA,Conference USA,fbs,fbs,6,38,10.0,6,302.5,-402.4,2,home,Florida International,Liberty,Conference USA,Conference USA,10.0,11.75,,,302.5,-402.4,spread,-32.0,7,7
401520276,2023,5,regular,2023-09-29,FALSE,TRUE,Sam Houston,Jacksonville State,Conference USA,Conference USA,fbs,fbs,28,35,6.5,6,210.0,-253.9,2,home,Sam Houston,Jacksonville State,Conference USA,Conference USA,6.5,6.25,,,210.0,-253.9,spread,-7.0,6,6
401520277,2023,5,regular,2023-09-28,FALSE,TRUE,Western Kentucky,Middle Tennessee,Conference USA,Conference USA,fbs,fbs,31,10,-6.5,6,-248.7,205.0,2,away,Middle Tennessee,Western Kentucky,Conference USA,Conference USA,6.5,6.75,,,205.0,-248.7,spread,-21.0,5,5
401520278,2023,5,regular,2023-09-30,FALSE,TRUE,UTEP,Louisiana Tech,Conference USA,Conference USA,fbs,fbs,10,24,1.0,6,-112.4,-107.4,2,home,UTEP,Louisiana Tech,Conference USA,Conference USA,1.0,,,,-112.4,-107.4,spread,-14.0,6,7
401520279,2023,5,regular,2023-09-30,TRUE,TRUE,Arkansas,Texas A&M,SEC,SEC,fbs,fbs,22,34,6.5,6,205.0,-247.5,2,home,Arkansas,Texas A&M,SEC,SEC,6.5,5.25,,,205.0,-247.5,spread,-12.0,7,7
401520280,2023,5,regular,2023-09-30,FALSE,TRUE,Auburn,Georgia,SEC,SEC,fbs,fbs,20,27,14.0,6,457.5,-646.2,2,home,Auburn,Georgia,SEC,SEC,14.0,18.25,,,457.5,-646.2,spread,-7.0,7,7
401520281,2023,5,regular,2023-09-30,FALSE,TRUE,Iowa,Michigan State,Big Ten,Big Ten,fbs,fbs,26,16,-12.0,6,-470.0,352.5,2,away,Michigan State,Iowa,Big Ten,Big Ten,12.0,10.75,,,352.5,-470.0,spread,-10.0,7,7
401520282,2023,5,regular,2023-09-30,FALSE,TRUE,Kentucky,Florida,SEC,SEC,fbs,fbs,33,14,-1.5,6,-130.4,111.0,2,away,Florida,Kentucky,SEC,SEC,1.5,3.25,,,111.0,-130.4,spread,-19.0,7,7
401520283,2023,5,regular,2023-09-30,FALSE,TRUE,Maryland,Indiana,Big Ten,Big Ten,fbs,fbs,44,17,-14.0,6,-637.3,450.0,2,away,Indiana,Maryland,Big Ten,Big Ten,14.0,14.25,,,450.0,-637.3,spread,-27.0,7,7
401520284,2023,5,regular,2023-09-30,FALSE,FALSE,Minnesota,Louisiana,Big Ten,Sun Belt,fbs,fbs,35,24,-10.0,6,-440.0,340.0,1,away,Louisiana,Minnesota,Sun Belt,Big Ten,10.0,11.0,,,340.0,-440.0,spread,-11.0,7,7
401520285,2023,5,regular,2023-10-01,FALSE,TRUE,Mississippi State,Alabama,SEC,SEC,fbs,fbs,17,40,14.5,6,465.0,-660.4,2,home,Mississippi State,Alabama,SEC,SEC,14.5,13.25,,,465.0,-660.4,spread,-23.0,8,8
401520286,2023,5,regular,2023-09-30,FALSE,TRUE,Nebraska,Michigan,Big Ten,Big Ten,fbs,fbs,7,45,17.0,6,600.0,-924.3,2,home,Nebraska,Michigan,Big Ten,Big Ten,17.0,18.0,,,600.0,-924.3,spread,-38.0,7,7
401520287,2023,5,regular,2023-09-30,FALSE,TRUE,Northwestern,Penn State,Big Ten,Big Ten,fbs,fbs,13,41,27.0,6,1350.0,-3616.4,2,home,Northwestern,Penn State,Big Ten,Big Ten,27.0,25.5,,,1350.0,-3616.4,spread,-28.0,7,7
401520288,2023,5,regular,2023-09-30,FALSE,TRUE,Ole Miss,LSU,SEC,SEC,fbs,fbs,55,49,3.0,6,125.0,-145.9,2,home,Ole Miss,LSU,SEC,SEC,3.0,3.5,,,125.0,-145.9,spread,6.0,7,7
401520289,2023,5,regular,2023-09-30,FALSE,TRUE,Purdue,Illinois,Big Ten,Big Ten,fbs,fbs,44,19,-1.0,6,-115.0,-105.0,2,away,Illinois,Purdue,Big Ten,Big Ten,1.0,1.25,,,-105.0,-115.0,spread,-25.0,7,8
401520290,2023,5,regular,2023-09-30,FALSE,FALSE,Rutgers,Wagner,Big Ten,NEC,fbs,fcs,52,3,-46.0,2,,,,away,Wagner,Rutgers,NEC,Big Ten,46.0,,,,,,spread,-49.0,7,7
401520291,2023,5,regular,2023-09-30,FALSE,TRUE,Tennessee,South Carolina,SEC,SEC,fbs,fbs,41,20,-12.5,6,-479.8,357.5,2,away,South Carolina,Tennessee,SEC,SEC,12.5,12.0,,,357.5,-479.8,spread,-21.0,7,7
401520292,2023,5,regular,2023-09-30,FALSE,FALSE,UConn,Utah State,FBS Independents,Mountain West,fbs,fbs,33,34,4.5,6,180.0,-214.4,2,home,UConn,Utah State,FBS Independents,Mountain West,4.5,5.25,,,180.0,-214.4,spread,-1.0,7,6
401520293,2023,5,regular,2023-09-30,FALSE,TRUE,Vanderbilt,Missouri,SEC,SEC,fbs,fbs,21,38,13.5,6,400.0,-550.0,2,home,Vanderbilt,Missouri,SEC,SEC,13.5,12.75,,,400.0,-550.0,spread,-17.0,7,7
401520294,2023,6,regular,2023-10-05,FALSE,TRUE,Middle Tennessee,Jacksonville State,Conference USA,Conference USA,fbs,fbs,30,45,-3.0,6,-152.6,142.5,2,away,Jacksonville State,Middle Tennessee,Conference USA,Conference USA,3.0,4.25,,,142.5,-152.6,spread,15.0,6,7
401520295,2023,6,regular,2023-10-06,FALSE,TRUE,Louisiana Tech,Western Kentucky,Conference USA,Conference USA,fbs,fbs,28,35,6.0,6,190.0,-236.8,2,home,Louisiana Tech,Western Kentucky,Conference USA,Conference USA,6.0,6.0,,,190.0,-236.8,spread,-7.0,6,8
401520296,2023,6,regular,2023-10-05,FALSE,TRUE,Liberty,Sam Houston,Conference USA,Conference USA,fbs,fbs,21,16,-21.0,6,-1183.7,662.5,2,away,Sam Houston,Liberty,Conference USA,Conference USA,21.0,18.25,,,662.5,-1183.7,spread,-5.0,6,12
401520297,2023,6,regular,2023-10-05,FALSE,TRUE,New Mexico State,Florida International,Conference USA,Conference USA,fbs,fbs,34,17,-6.5,6,-239.9,200.0,2,away,Florida International,New Mexico State,Conference USA,Conference USA,6.5,5.75,,,200.0,-239.9,spread,-17.0,12,11
401520298,2023,6,regular,2023-10-07,FALSE,FALSE,Army,Boston College,FBS Independents,ACC,fbs,fbs,24,27,-2.5,6,-137.1,124.5,2,away,Boston College,Army,ACC,FBS Independents,2.5,3.25,,,124.5,-137.1,spread,3.0,7,14
401520299,2023,6,regular,2023-10-07,FALSE,TRUE,Florida,Vanderbilt,SEC,SEC,fbs,fbs,38,14,-18.5,6,-1000.0,650.0,2,away,Vanderbilt,Florida,SEC,SEC,18.5,18.0,,,650.0,-1000.0,spread,-24.0,7,7
401520300,2023,6,regular,2023-10-07,FALSE,TRUE,Georgia,Kentucky,SEC,SEC,fbs,fbs,51,13,-14.5,6,-662.3,442.5,2,away,Kentucky,Georgia,SEC,SEC,14.5,17.75,,,442.5,-662.3,spread,-38.0,7,7
401520301,2023,6,regular,2023-10-07,FALSE,TRUE,Illinois,Nebraska,Big Ten,Big Ten,fbs,fbs,7,20,-3.0,6,-162.2,143.5,2,away,Nebraska,Illinois,Big Ten,Big Ten,3.0,3.0,,,143.5,-162.2,spread,13.0,7,7
401520302,2023,6,regular,2023-10-07,FALSE,TRUE,Iowa,Purdue,Big Ten,Big Ten,fbs,fbs,20,14,-2.5,6,-130.0,110.0,2,away,Purdue,Iowa,Big Ten,Big Ten,2.5,2.75,,,110.0,-130.0,spread,-6.0,7,7
401520303,2023,6,regular,2023-10-07,FALSE,TRUE,Minnesota,Michigan,Big Ten,Big Ten,fbs,fbs,10,52,18.5,6,775.0,-1232.0,2,home,Minnesota,Michigan,Big Ten,Big Ten,18.5,17.5,,,775.0,-1232.0,spread,-42.0,7,7
401520304,2023,6,regular,2023-10-07,FALSE,FALSE,Mississippi State,Western Michigan,SEC,Mid-American,fbs,fbs,41,28,-21.0,6,-1636.4,837.5,2,away,Western Michigan,Mississippi State,Mid-American,SEC,21.0,20.75,,,837.5,-1636.4,spread,-13.0,7,6
401520305,2023,6,regular,2023-10-07,FALSE,TRUE,Missouri,LSU,SEC,SEC,fbs,fbs,39,49,6.0,6,182.5,-193.5,2,home,Missouri,LSU,SEC,SEC,6.0,7.0,,,182.5,-193.5,spread,-10.0,7,7
401520306,2023,6,regular,2023-10-07,FALSE,FALSE,Northwestern,Howard,Big Ten,MEAC,fbs,fcs,23,20,-23.0,2,,,,away,Howard,Northwestern,MEAC,Big Ten,23.0,,,,,,spread,-3.0,7,7
401520307,2023,6,regular,2023-10-07,FALSE,TRUE,Ohio State,Maryland,Big Ten,Big Ten,fbs,fbs,37,17,-17.0,6,-1060.5,750.0,2,away,Maryland,Ohio State,Big Ten,Big Ten,17.0,18.25,,,750.0,-1060.5,spread,-20.0,7,14
401520308,2023,6,regular,2023-10-07,FALSE,TRUE,Ole Miss,Arkansas,SEC,SEC,fbs,fbs,27,20,-13.0,6,-464.9,345.0,2,away,Arkansas,Ole Miss,SEC,SEC,13.0,10.5,,,345.0,-464.9,spread,-7.0,7,7
401520309,2023,6,regular,2023-10-07,FALSE,FALSE,Rice,UConn,American Athletic,FBS Independents,fbs,fbs,31,38,-10.0,6,-367.1,282.5,2,away,UConn,Rice,FBS Independents,American Athletic,10.0,10.0,,,282.5,-367.1,spread,7.0,7,7
401520310,2023,6,regular,2023-10-07,FALSE,TRUE,Texas A&M,Alabama,SEC,SEC,fbs,fbs,20,26,2.5,6,102.6,-115.0,2,home,Texas A&M,Alabama,SEC,SEC,2.5,5.75,,,102.6,-115.0,spread,-6.0,7,6
401520311,2023,6,regular,2023-10-07,FALSE,TRUE,Wisconsin,Rutgers,Big Ten,Big Ten,fbs,fbs,24,13,-13.0,6,-512.2,377.5,2,away,Rutgers,Wisconsin,Big Ten,Big Ten,13.0,13.5,,,377.5,-512.2,spread,-11.0,7,15
401520312,2023,7,regular,2023-10-10,FALSE,TRUE,Jacksonville State,Liberty,Conference USA,Conference USA,fbs,fbs,13,31,7.0,6,205.0,-234.6,2,home,Jacksonville State,Liberty,Conference USA,Conference USA,7.0,6.25,,,205.0,-234.6,spread,-18.0,5,5
401520313,2023,7,regular,2023-10-10,FALSE,TRUE,Middle Tennessee,Louisiana Tech,Conference USA,Conference USA,fbs,fbs,31,23,-3.0,6,-149.0,130.0,2,away,Louisiana Tech,Middle Tennessee,Conference USA,Conference USA,3.0,2.75,,,130.0,-149.0,spread,-8.0,4,5
401520314,2023,7,regular,2023-10-11,FALSE,TRUE,Florida International,UTEP,Conference USA,Conference USA,fbs,fbs,14,27,-3.5,6,-132.6,-117.4,2,away,UTEP,Florida International,Conference USA,Conference USA,3.5,,,,-117.4,-132.6,spread,13.0,11,6
401520315,2023,7,regular,2023-10-12,FALSE,TRUE,New Mexico State,Sam Houston,Conference USA,Conference USA,fbs,fbs,27,13,-4.0,6,-180.3,154.5,2,away,Sam Houston,New Mexico State,Conference USA,Conference USA,4.0,5.25,,,154.5,-180.3,spread,-14.0,7,7
401520316,2023,7,regular,2023-10-14,FALSE,TRUE,Alabama,Arkansas,SEC,SEC,fbs,fbs,24,21,-19.5,6,-1270.6,775.0,2,away,Arkansas,Alabama,SEC,SEC,19.5,18.5,,,775.0,-1270.6,spread,-3.0,7,7
401520317,2023,7,regular,2023-10-14,FALSE,FALSE,Army,Troy,FBS Independents,Sun Belt,fbs,fbs,0,19,6.5,6,187.5,-214.0,2,home,Army,Troy,FBS Independents,Sun Belt,6.5,3.5,,,187.5,-214.0,spread,-19.0,7,7
401520318,2023,7,regular,2023-10-14,FALSE,TRUE,Kentucky,Missouri,SEC,SEC,fbs,fbs,21,38,-2.0,6,-129.8,114.5,2,away,Missouri,Kentucky,SEC,SEC,2.0,2.75,,,114.5,-129.8,spread,17.0,7,7
401520319,2023,7,regular,2023-10-14,FALSE,TRUE,LSU,Auburn,SEC,SEC,fbs,fbs,48,18,-11.0,6,-407.8,330.0,2,away,Auburn,LSU,SEC,SEC,11.0,16.25,,,330.0,-407.8,spread,-30.0,14,7
401520320,2023,7,regular,2023-10-14,FALSE,TRUE,Maryland,Illinois,Big Ten,Big Ten,fbs,fbs,24,27,-13.5,6,-565.6,412.5,2,away,Illinois,Maryland,Big Ten,Big Ten,13.5,14.25,,,412.5,-565.6,spread,3.0,7,7
401520321,2023,7,regular,2023-10-14,FALSE,TRUE,Michigan,Indiana,Big Ten,Big Ten,fbs,fbs,52,7,-33.5,6,,,,away,Indiana,Michigan,Big Ten,Big Ten,33.5,34.0,,,,,spread,-45.0,14,7
401520322,2023,7,regular,2023-10-14,FALSE,FALSE,Penn State,Massachusetts,Big Ten,FBS Independents,fbs,fbs,63,0,-42.0,6,,,,away,Massachusetts,Penn State,FBS Independents,Big Ten,42.0,42.75,,,,,spread,-63.0,7,14
401520323,2023,7,regular,2023-10-14,FALSE,TRUE,Purdue,Ohio State,Big Ten,Big Ten,fbs,fbs,7,41,17.5,6,662.5,-1090.9,2,home,Purdue,Ohio State,Big Ten,Big Ten,17.5,20.25,,,662.5,-1090.9,spread,-34.0,7,7
401520324,2023,7,regular,2023-10-14,FALSE,TRUE,Rutgers,Michigan State,Big Ten,Big Ten,fbs,fbs,27,24,-4.5,6,-198.0,172.0,2,away,Michigan State,Rutgers,Big Ten,Big Ten,4.5,5.25,,,172.0,-198.0,spread,-3.0,14,7
401520325,2023,7,regular,2023-10-14,FALSE,TRUE,South Carolina,Florida,SEC,SEC,fbs,fbs,39,41,0.0,6,-117.0,109.5,2,away,Florida,South Carolina,SEC,SEC,0.0,,,,109.5,-117.0,moneyline,2.0,7,14
401520326,2023,7,regular,2023-10-14,FALSE,TRUE,Tennessee,Texas A&M,SEC,SEC,fbs,fbs,20,13,-3.0,6,-157.5,132.5,2,away,Texas A&M,Tennessee,SEC,SEC,3.0,5.25,,,132.5,-157.5,spread,-7.0,7,14
401520327,2023,7,regular,2023-10-14,FALSE,TRUE,Vanderbilt,Georgia,SEC,SEC,fbs,fbs,20,37,32.5,6,2500.0,-20000.0,1,home,Vanderbilt,Georgia,SEC,SEC,32.5,31.75,,,2500.0,-20000.0,spread,-17.0,7,7
401520328,2023,7,regular,2023-10-14,FALSE,TRUE,Wisconsin,Iowa,Big Ten,Big Ten,fbs,fbs,6,15,-8.5,6,-358.9,270.0,2,away,Iowa,Wisconsin,Big Ten,Big Ten,8.5,9.75,,,270.0,-358.9,spread,9.0,7,7
401520329,2023,8,regular,2023-10-17,FALSE,TRUE,Jacksonville State,Western Kentucky,Conference USA,Conference USA,fbs,fbs,20,17,7.5,6,265.0,-340.0,1,home,Jacksonville State,Western Kentucky,Conference USA,Conference USA,7.5,7.5,,,265.0,-340.0,spread,3.0,7,11
401520330,2023,8,regular,2023-10-17,FALSE,TRUE,Liberty,Middle Tennessee,Conference USA,Conference USA,fbs,fbs,42,35,-16.0,6,-710.5,460.0,1,away,Middle Tennessee,Liberty,Conference USA,Conference USA,16.0,14.25,,,460.0,-710.5,spread,-7.0,7,7
401520331,2023,8,regular,2023-10-18,FALSE,TRUE,Sam Houston,Florida International,Conference USA,Conference USA,fbs,fbs,27,33,-5.5,6,-219.5,175.0,1,away,Florida International,Sam Houston,Conference USA,Conference USA,5.5,5.5,,,175.0,-219.5,spread,6.0,7,6
401520332,2023,8,regular,2023-10-19,FALSE,TRUE,UTEP,New Mexico State,Conference USA,Conference USA,fbs,fbs,7,28,3.0,6,119.5,-145.0,1,home,UTEP,New Mexico State,Conference USA,Conference USA,3.0,2.0,,,119.5,-145.0,spread,-21.0,8,7
401520333,2023,8,regular,2023-10-21,FALSE,TRUE,Alabama,Tennessee,SEC,SEC,fbs,fbs,34,20,-8.5,6,-362.1,285.0,2,away,Tennessee,Alabama,SEC,SEC,8.5,8.75,,,285.0,-362.1,spread,-14.0,7,7
401520334,2023,8,regular,2023-10-21,FALSE,TRUE,Arkansas,Mississippi State,SEC,SEC,fbs,fbs,3,7,-7.0,6,-260.5,215.0,2,away,Mississippi State,Arkansas,SEC,SEC,7.0,6.75,,,215.0,-260.5,spread,4.0,14,7
401520335,2023,8,regular,2023-10-21,FALSE,TRUE,Auburn,Ole Miss,SEC,SEC,fbs,fbs,21,28,6.5,6,205.0,-248.4,2,home,Auburn,Ole Miss,SEC,SEC,6.5,5.0,,,205.0,-248.4,spread,-7.0,7,14
401520336,2023,8,regular,2023-10-21,FALSE,TRUE,Illinois,Wisconsin,Big Ten,Big Ten,fbs,fbs,21,25,3.0,6,130.0,-152.5,2,home,Illinois,Wisconsin,Big Ten,Big Ten,3.0,3.5,,,130.0,-152.5,spread,-4.0,7,7
401520337,2023,8,regular,2023-10-21,FALSE,TRUE,Indiana,Rutgers,Big Ten,Big Ten,fbs,fbs,14,31,6.0,6,185.0,-225.0,2,home,Indiana,Rutgers,Big Ten,Big Ten,6.0,4.75,,,185.0,-225.0,spread,-17.0,7,7
401520338,2023,8,regular,2023-10-21,FALSE,TRUE,Iowa,Minnesota,Big Ten,Big Ten,fbs,fbs,10,12,-3.5,6,-170.4,145.0,2,away,Minnesota,Iowa,Big Ten,Big Ten,3.5,4.75,,,145.0,-170.4,spread,2.0,14,7
401520339,2023,8,regular,2023-10-21,FALSE,FALSE,LSU,Army,SEC,FBS Independents,fbs,fbs,62,0,-33.0,6,-10000.0,2300.0,2,away,Army,LSU,FBS Independents,SEC,33.0,30.0,,,2300.0,-10000.0,spread,-62.0,7,7
401520340,2023,8,regular,2023-10-21,FALSE,TRUE,Michigan State,Michigan,Big Ten,Big Ten,fbs,fbs,0,49,25.5,6,1400.0,-3452.1,2,home,Michigan State,Michigan,Big Ten,Big Ten,25.5,18.0,,,1400.0,-3452.1,spread,-49.0,7,7
401520341,2023,8,regular,2023-10-21,FALSE,TRUE,Missouri,South Carolina,SEC,SEC,fbs,fbs,34,12,-7.5,6,-288.6,237.5,2,away,South Carolina,Missouri,SEC,SEC,7.5,6.75,,,237.5,-288.6,spread,-22.0,7,7
401520342,2023,8,regular,2023-10-21,FALSE,TRUE,Nebraska,Northwestern,Big Ten,Big Ten,fbs,fbs,17,9,-10.5,6,-441.8,335.0,2,away,Northwestern,Nebraska,Big Ten,Big Ten,10.5,12.0,,,335.0,-441.8,spread,-8.0,14,14
401520343,2023,8,regular,2023-10-21,FALSE,TRUE,Ohio State,Penn State,Big Ten,Big Ten,fbs,fbs,20,12,-4.0,6,-185.8,157.5,2,away,Penn State,Ohio State,Big Ten,Big Ten,4.0,10.0,,,157.5,-185.8,spread,-8.0,7,7
401520344,2023,8,regular,2023-10-21,FALSE,FALSE,UConn,South Florida,FBS Independents,American Athletic,fbs,fbs,21,24,-1.0,6,-111.0,-109.0,2,away,South Florida,UConn,American Athletic,FBS Independents,1.0,,,,-109.0,-111.0,spread,3.0,7,14
401520345,2023,9,regular,2023-10-24,FALSE,TRUE,Louisiana Tech,New Mexico State,Conference USA,Conference USA,fbs,fbs,24,27,-3.0,6,-141.4,120.0,2,away,New Mexico State,Louisiana Tech,Conference USA,Conference USA,3.0,3.0,,,120.0,-141.4,spread,3.0,5,14
401520346,2023,9,regular,2023-10-24,FALSE,TRUE,Western Kentucky,Liberty,Conference USA,Conference USA,fbs,fbs,29,42,4.0,6,174.5,-210.6,2,home,Western Kentucky,Liberty,Conference USA,Conference USA,4.0,2.25,,,174.5,-210.6,spread,-13.0,7,7
401520347,2023,9,regular,2023-10-25,FALSE,TRUE,Florida International,Jacksonville State,Conference USA,Conference USA,fbs,fbs,16,41,9.0,6,265.0,-329.7,2,home,Florida International,Jacksonville State,Conference USA,Conference USA,9.0,7.75,,,265.0,-329.7,spread,-25.0,7,8
401520348,2023,9,regular,2023-10-26,FALSE,TRUE,Sam Houston,UTEP,Conference USA,Conference USA,fbs,fbs,34,37,-4.0,6,-185.0,157.0,2,away,UTEP,Sam Houston,Conference USA,Conference USA,4.0,3.0,,,157.0,-185.0,spread,3.0,7,8
401520349,2023,9,regular,2023-10-28,FALSE,TRUE,Army,Massachusetts,FBS Independents,FBS Independents,fbs,fbs,14,21,-10.0,6,-369.7,290.0,2,away,Massachusetts,Army,FBS Independents,FBS Independents,10.0,9.5,,,290.0,-369.7,spread,7.0,14,7
401520350,2023,9,regular,2023-10-28,FALSE,TRUE,Auburn,Mississippi State,SEC,SEC,fbs,fbs,27,13,-6.5,6,-237.3,197.5,2,away,Mississippi State,Auburn,SEC,SEC,6.5,6.5,,,197.5,-237.3,spread,-14.0,7,7
401520351,2023,9,regular,2023-10-28,FALSE,FALSE,Boston College,UConn,ACC,FBS Independents,fbs,fbs,21,14,-14.5,6,-637.3,452.5,2,away,UConn,Boston College,FBS Independents,ACC,14.5,12.5,,,452.5,-637.3,spread,-7.0,7,7
401520352,2023,9,regular,2023-10-28,TRUE,TRUE,Florida,Georgia,SEC,SEC,fbs,fbs,20,43,14.0,6,420.0,-585.1,2,home,Florida,Georgia,SEC,SEC,14.0,18.0,,,420.0,-585.1,spread,-23.0,14,14
401520353,2023,9,regular,2023-10-28,FALSE,TRUE,Kentucky,Tennessee,SEC,SEC,fbs,fbs,27,33,3.5,6,152.0,-179.9,2,home,Kentucky,Tennessee,SEC,SEC,3.5,3.75,,,152.0,-179.9,spread,-6.0,14,7
401520354,2023,9,regular,2023-10-28,FALSE,TRUE,Minnesota,Michigan State,Big Ten,Big Ten,fbs,fbs,27,12,-6.5,6,-248.4,205.0,2,away,Michigan State,Minnesota,Big Ten,Big Ten,6.5,7.0,,,205.0,-248.4,spread,-15.0,7,7
401520355,2023,9,regular,2023-10-28,FALSE,TRUE,Nebraska,Purdue,Big Ten,Big Ten,fbs,fbs,31,14,1.0,6,-102.4,-117.4,2,home,Nebraska,Purdue,Big Ten,Big Ten,1.0,,,,-102.4,-117.4,spread,17.0,7,14
401520356,2023,9,regular,2023-10-28,FALSE,TRUE,Northwestern,Maryland,Big Ten,Big Ten,fbs,fbs,33,27,14.0,6,442.5,-625.0,2,home,Northwestern,Maryland,Big Ten,Big Ten,14.0,13.25,,,442.5,-625.0,spread,6.0,7,14
401520357,2023,9,regular,2023-10-28,FALSE,TRUE,Ole Miss,Vanderbilt,SEC,SEC,fbs,fbs,33,7,-24.0,6,-3029.5,1200.0,2,away,Vanderbilt,Ole Miss,SEC,SEC,24.0,25.25,,,1200.0,-3029.5,spread,-26.0,14,7
401520358,2023,9,regular,2023-10-28,FALSE,TRUE,Penn State,Indiana,Big Ten,Big Ten,fbs,fbs,33,24,-31.0,6,-8888.9,1900.0,2,away,Indiana,Penn State,Big Ten,Big Ten,31.0,31.0,,,1900.0,-8888.9,spread,-9.0,7,7
401520359,2023,9,regular,2023-10-28,FALSE,TRUE,Texas A&M,South Carolina,SEC,SEC,fbs,fbs,30,17,-17.0,6,-796.9,537.5,2,away,South Carolina,Texas A&M,SEC,SEC,17.0,13.75,,,537.5,-796.9,spread,-13.0,7,14
401520360,2023,9,regular,2023-10-28,FALSE,TRUE,Wisconsin,Ohio State,Big Ten,Big Ten,fbs,fbs,10,24,14.5,6,460.0,-650.0,2,home,Wisconsin,Ohio State,Big Ten,Big Ten,14.5,9.5,,,460.0,-650.0,spread,-14.0,7,7
401520361,2023,10,regular,2023-11-04,TRUE,FALSE,Air Force,Army,Mountain West,FBS Independents,fbs,fbs,3,23,-18.0,6,-1147.8,700.0,2,away,Army,Air Force,FBS Independents,Mountain West,18.0,18.75,,,700.0,-1147.8,spread,20.0,7,7
401520362,2023,10,regular,2023-11-04,FALSE,TRUE,Alabama,LSU,SEC,SEC,fbs,fbs,42,28,-3.0,6,-157.6,135.0,2,away,LSU,Alabama,SEC,SEC,3.0,6.75,,,135.0,-157.6,spread,-14.0,14,14
401520363,2023,10,regular,2023-11-04,FALSE,TRUE,Florida,Arkansas,SEC,SEC,fbs,fbs,36,39,-3.5,6,-181.6,159.5,2,away,Arkansas,Florida,SEC,SEC,3.5,5.5,,,159.5,-181.6,spread,3.0,14,7
401520364,2023,10,regular,2023-11-04,FALSE,TRUE,Georgia,Missouri,SEC,SEC,fbs,fbs,30,21,-14.5,6,-687.3,482.5,2,away,Missouri,Georgia,SEC,SEC,14.5,15.75,,,482.5,-687.3,spread,-9.0,14,7
401520365,2023,10,regular,2023-11-04,FALSE,TRUE,Indiana,Wisconsin,Big Ten,Big Ten,fbs,fbs,20,14,9.5,6,255.0,-317.2,2,home,Indiana,Wisconsin,Big Ten,Big Ten,9.5,9.75,,,255.0,-317.2,spread,6.0,7,7
401520366,2023,10,regular,2023-11-04,FALSE,TRUE,Liberty,Louisiana Tech,Conference USA,Conference USA,fbs,fbs,56,30,-14.5,6,-720.0,507.5,2,away,Louisiana Tech,Liberty,Conference USA,Conference USA,14.5,17.25,,,507.5,-720.0,spread,-26.0,11,11
401520367,2023,10,regular,2023-11-04,FALSE,TRUE,Maryland,Penn State,Big Ten,Big Ten,fbs,fbs,15,51,8.5,6,277.5,-351.6,2,home,Maryland,Penn State,Big Ten,Big Ten,8.5,11.0,,,277.5,-351.6,spread,-36.0,7,7
401520368,2023,10,regular,2023-11-04,FALSE,TRUE,Michigan,Purdue,Big Ten,Big Ten,fbs,fbs,41,13,-32.5,6,-9811.3,2500.0,2,away,Purdue,Michigan,Big Ten,Big Ten,32.5,32.25,,,2500.0,-9811.3,spread,-28.0,7,14
401520369,2023,10,regular,2023-11-04,FALSE,TRUE,Michigan State,Nebraska,Big Ten,Big Ten,fbs,fbs,20,17,3.0,6,125.0,-147.1,2,home,Michigan State,Nebraska,Big Ten,Big Ten,3.0,3.5,,,125.0,-147.1,spread,3.0,7,7
401520370,2023,10,regular,2023-11-04,FALSE,TRUE,Minnesota,Illinois,Big Ten,Big Ten,fbs,fbs,26,27,-2.0,6,-130.1,110.0,2,away,Illinois,Minnesota,Big Ten,Big Ten,2.0,3.25,,,110.0,-130.1,spread,1.0,14,7
401520371,2023,10,regular,2023-11-04,FALSE,TRUE,Mississippi State,Kentucky,SEC,SEC,fbs,fbs,3,24,5.5,6,170.0,-200.0,2,home,Mississippi State,Kentucky,SEC,SEC,5.5,3.25,,,170.0,-200.0,spread,-21.0,7,7
401520372,2023,10,regular,2023-11-04,FALSE,TRUE,New Mexico State,Middle Tennessee,Conference USA,Conference USA,fbs,fbs,13,7,-3.5,6,-157.5,132.5,2,away,Middle Tennessee,New Mexico State,Conference USA,Conference USA,3.5,3.0,,,132.5,-157.5,spread,-6.0,18,11
