game_id,season,week,gameday,away_team,away_score,home_team,home_score,result,spread_line,away_moneyline,home_moneyline,away_spread_odds,home_spread_odds
2021_14_CHI_GB,2021,14,2021-12-12,CHI,30.0,GB,45.0,15.0,11.5,498.0,-639.0,-102.0,-109.0
2021_14_LA_ARI,2021,14,2021-12-13,LA,30.0,ARI,23.0,-7.0,3.0,154.0,-172.0,104.0,-116.0
2021_15_KC_LAC,2021,15,2021-12-16,KC,34.0,LAC,28.0,-6.0,-3.0,-173.0,155.0,-117.0,105.0
2021_15_NE_IND,2021,15,2021-12-18,NE,17.0,IND,27.0,10.0,-1.0,-102.0,-109.0,-101.0,-110.0
2021_15_CAR_BUF,2021,15,2021-12-19,CAR,14.0,BUF,31.0,17.0,14.0,562.0,-739.0,102.0,-114.0
2021_15_ARI_DET,2021,15,2021-12-19,ARI,12.0,DET,30.0,18.0,-13.0,-634.0,495.0,-102.0,-109.0
2021_15_HOU_JAX,2021,15,2021-12-19,HOU,30.0,JAX,16.0,-14.0,6.0,224.0,-257.0,-111.0,-101.0
2021_15_NYJ_MIA,2021,15,2021-12-19,NYJ,24.0,MIA,31.0,7.0,10.5,366.0,-445.0,-114.0,102.0
2021_15_DAL_NYG,2021,15,2021-12-19,DAL,21.0,NYG,6.0,-15.0,-11.5,-534.0,428.0,-120.0,108.0
2021_15_TEN_PIT,2021,15,2021-12-19,TEN,13.0,PIT,19.0,6.0,1.0,109.0,-121.0,102.0,-114.0
2021_15_CIN_DEN,2021,15,2021-12-19,CIN,15.0,DEN,10.0,-5.0,3.0,140.0,-155.0,-110.0,-101.0
2021_15_ATL_SF,2021,15,2021-12-19,ATL,13.0,SF,31.0,18.0,9.5,319.0,-380.0,-114.0,102.0
2021_15_GB_BAL,2021,15,2021-12-19,GB,31.0,BAL,30.0,-1.0,-9.5,-354.0,299.0,104.0,-116.0
2021_15_NO_TB,2021,15,2021-12-19,NO,9.0,TB,0.0,-9.0,11.5,417.0,-518.0,-101.0,-110.0
2021_15_LV_CLE,2021,15,2021-12-20,LV,16.0,CLE,14.0,-2.0,-3.0,-147.0,131.0,-102.0,-109.0
2021_15_MIN_CHI,2021,15,2021-12-20,MIN,17.0,CHI,9.0,-8.0,-7.0,-320.0,274.0,-114.0,102.0
2021_15_SEA_LA,2021,15,2021-12-21,SEA,10.0,LA,20.0,10.0,7.5,298.0,-352.0,-120.0,108.0
2021_15_WAS_PHI,2021,15,2021-12-21,WAS,17.0,PHI,27.0,10.0,10.0,380.0,-465.0,-101.0,-110.0
2021_16_SF_TEN,2021,16,2021-12-23,SF,17.0,TEN,20.0,3.0,-3.5,-171.0,154.0,108.0,-120.0
2021_16_CLE_GB,2021,16,2021-12-25,CLE,22.0,GB,24.0,2.0,7.5,343.0,-430.0,101.0,-112.0
2021_16_IND_ARI,2021,16,2021-12-25,IND,22.0,ARI,16.0,-6.0,3.0,143.0,-161.0,102.0,-114.0
2021_16_DET_ATL,2021,16,2021-12-26,DET,16.0,ATL,20.0,4.0,7.5,309.0,-373.0,-106.0,-105.0
2021_16_TB_CAR,2021,16,2021-12-26,TB,32.0,CAR,6.0,-26.0,-11.5,-503.0,399.0,105.0,-117.0
2021_16_BAL_CIN,2021,16,2021-12-26,BAL,21.0,CIN,41.0,20.0,7.5,306.0,-369.0,-102.0,-109.0
2021_16_LAC_HOU,2021,16,2021-12-26,LAC,29.0,HOU,41.0,12.0,-13.5,-661.0,500.0,102.0,-114.0
2021_16_LA_MIN,2021,16,2021-12-26,LA,30.0,MIN,23.0,-7.0,-3.5,-177.0,158.0,-103.0,-108.0
2021_16_BUF_NE,2021,16,2021-12-26,BUF,33.0,NE,21.0,-12.0,1.0,102.0,-114.0,-106.0,-105.0
2021_16_JAX_NYJ,2021,16,2021-12-26,JAX,21.0,NYJ,26.0,5.0,2.5,114.0,-125.0,-111.0,100.0
2021_16_NYG_PHI,2021,16,2021-12-26,NYG,10.0,PHI,34.0,24.0,11.0,416.0,-529.0,-108.0,-103.0
2021_16_CHI_SEA,2021,16,2021-12-26,CHI,25.0,SEA,24.0,-1.0,7.0,268.0,-313.0,-103.0,-108.0
2021_16_PIT_KC,2021,16,2021-12-26,PIT,10.0,KC,36.0,26.0,10.5,328.0,-400.0,-114.0,102.0
2021_16_DEN_LV,2021,16,2021-12-26,DEN,13.0,LV,17.0,4.0,-1.0,-109.0,-102.0,-101.0,-110.0
2021_16_WAS_DAL,2021,16,2021-12-26,WAS,14.0,DAL,56.0,42.0,10.5,367.0,-457.0,-113.0,101.0
2021_16_MIA_NO,2021,16,2021-12-27,MIA,20.0,NO,3.0,-17.0,-3.0,-160.0,143.0,-110.0,-101.0
2021_17_LA_BAL,2021,17,2022-01-02,LA,20.0,BAL,19.0,-1.0,-7.0,-313.0,264.0,-110.0,-101.0
2021_17_ATL_BUF,2021,17,2022-01-02,ATL,15.0,BUF,29.0,14.0,14.0,625.0,-871.0,-101.0,-111.0
2021_17_NYG_CHI,2021,17,2022-01-02,NYG,3.0,CHI,29.0,26.0,7.0,245.0,-287.0,-115.0,104.0
2021_17_KC_CIN,2021,17,2022-01-02,KC,31.0,CIN,34.0,3.0,-3.5,-178.0,157.0,-103.0,-108.0
2021_17_LV_IND,2021,17,2022-01-02,LV,23.0,IND,20.0,-3.0,8.5,325.0,-397.0,100.0,-112.0
2021_17_JAX_NE,2021,17,2022-01-02,JAX,10.0,NE,50.0,40.0,17.5,727.0,-1056.0,-109.0,-102.0
2021_17_TB_NYJ,2021,17,2022-01-02,TB,28.0,NYJ,24.0,-4.0,-14.5,-868.0,623.0,-101.0,-110.0
2021_17_MIA_TEN,2021,17,2022-01-02,MIA,3.0,TEN,34.0,31.0,3.0,151.0,-170.0,106.0,-118.0
2021_17_PHI_WAS,2021,17,2022-01-02,PHI,20.0,WAS,16.0,-4.0,-6.5,-238.0,206.0,103.0,-115.0
2021_17_DEN_LAC,2021,17,2022-01-02,DEN,13.0,LAC,34.0,21.0,8.0,285.0,-340.0,-117.0,105.0
2021_17_HOU_SF,2021,17,2022-01-02,HOU,7.0,SF,23.0,16.0,14.0,463.0,-602.0,-113.0,101.0
2021_17_ARI_DAL,2021,17,2022-01-02,ARI,25.0,DAL,22.0,-3.0,6.5,225.0,-262.0,-103.0,-108.0
2021_17_CAR_NO,2021,17,2022-01-02,CAR,10.0,NO,18.0,8.0,7.0,238.0,-279.0,-110.0,-101.0
2021_17_DET_SEA,2021,17,2022-01-02,DET,29.0,SEA,51.0,22.0,8.5,327.0,-399.0,103.0,-114.0
2021_17_MIN_GB,2021,17,2022-01-02,MIN,10.0,GB,37.0,27.0,13.0,525.0,-702.0,-116.0,105.0
2021_17_CLE_PIT,2021,17,2022-01-03,CLE,14.0,PIT,26.0,12.0,-1.0,-117.0,105.0,-110.0,-101.0
2021_18_KC_DEN,2021,18,2022-01-08,KC,28.0,DEN,24.0,-4.0,-11.5,-600.0,435.0,-110.0,-110.0
2021_18_DAL_PHI,2021,18,2022-01-08,DAL,51.0,PHI,26.0,-25.0,-6.5,-300.0,235.0,-110.0,-110.0
2021_18_PIT_BAL,2021,18,2022-01-09,PIT,16.0,BAL,13.0,-3.0,3.0,135.0,-155.0,-110.0,-110.0
2021_18_CIN_CLE,2021,18,2022-01-09,CIN,16.0,CLE,21.0,5.0,6.5,215.0,-265.0,-110.0,-110.0
2021_18_GB_DET,2021,18,2022-01-09,GB,30.0,DET,37.0,7.0,-4.0,-195.0,165.0,-110.0,-110.0
2021_18_TEN_HOU,2021,18,2022-01-09,TEN,28.0,HOU,25.0,-3.0,-10.5,-575.0,410.0,-105.0,-115.0
2021_18_IND_JAX,2021,18,2022-01-09,IND,11.0,JAX,26.0,15.0,-14.0,-1000.0,650.0,-110.0,-110.0
2021_18_CHI_MIN,2021,18,2022-01-09,CHI,17.0,MIN,31.0,14.0,3.5,160.0,-190.0,-110.0,-110.0
2021_18_WAS_NYG,2021,18,2022-01-09,WAS,22.0,NYG,7.0,-15.0,-6.0,-238.0,206.0,-102.0,-109.0
2021_18_SEA_ARI,2021,18,2022-01-09,SEA,38.0,ARI,30.0,-8.0,5.5,190.0,-235.0,-110.0,-110.0
2021_18_NO_ATL,2021,18,2022-01-09,NO,30.0,ATL,20.0,-10.0,-4.5,-213.0,186.0,-111.0,-100.0
2021_18_NYJ_BUF,2021,18,2022-01-09,NYJ,10.0,BUF,27.0,17.0,16.0,750.0,-1250.0,-110.0,-110.0
2021_18_SF_LA,2021,18,2022-01-09,SF,27.0,LA,24.0,-3.0,3.0,150.0,-170.0,-105.0,-115.0
2021_18_NE_MIA,2021,18,2022-01-09,NE,24.0,MIA,33.0,9.0,-6.0,-250.0,200.0,-110.0,-110.0
2021_18_CAR_TB,2021,18,2022-01-09,CAR,17.0,TB,41.0,24.0,11.0,375.0,-510.0,-110.0,-110.0
2021_18_LAC_LV,2021,18,2022-01-09,LAC,32.0,LV,35.0,3.0,-3.5,-180.0,155.0,-110.0,-110.0
2022_01_BUF_LA,2022,1,2022-09-08,BUF,31.0,LA,10.0,-21.0,-1.0,-117.0,106.0,-112.0,101.0
2022_01_NO_ATL,2022,1,2022-09-11,NO,27.0,ATL,26.0,-1.0,-6.0,-228.0,201.0,-103.0,-107.0
2022_01_CLE_CAR,2022,1,2022-09-11,CLE,26.0,CAR,24.0,-2.0,2.5,114.0,-125.0,-112.0,102.0
2022_01_SF_CHI,2022,1,2022-09-11,SF,10.0,CHI,19.0,9.0,-6.5,-248.0,217.0,100.0,-111.0
2022_01_PIT_CIN,2022,1,2022-09-11,PIT,23.0,CIN,20.0,-3.0,7.5,264.0,-308.0,-119.0,107.0
2022_01_PHI_DET,2022,1,2022-09-11,PHI,38.0,DET,35.0,-3.0,-6.0,-240.0,211.0,-110.0,-100.0
2022_01_IND_HOU,2022,1,2022-09-11,IND,20.0,HOU,20.0,0.0,-7.0,-290.0,250.0,-103.0,-107.0
2022_01_NE_MIA,2022,1,2022-09-11,NE,7.0,MIA,20.0,13.0,3.0,140.0,-155.0,-104.0,-106.0
2022_01_BAL_NYJ,2022,1,2022-09-11,BAL,24.0,NYJ,9.0,-15.0,-6.5,-265.0,231.0,-103.0,-107.0
2022_01_JAX_WAS,2022,1,2022-09-11,JAX,22.0,WAS,28.0,6.0,3.0,143.0,-159.0,-101.0,-110.0
2022_01_KC_ARI,2022,1,2022-09-11,KC,44.0,ARI,21.0,-23.0,-6.0,-252.0,221.0,-107.0,-104.0
2022_01_LV_LAC,2022,1,2022-09-11,LV,19.0,LAC,24.0,5.0,3.5,161.0,-180.0,-106.0,-104.0
2022_01_GB_MIN,2022,1,2022-09-11,GB,7.0,MIN,23.0,16.0,2.5,113.0,-125.0,-116.0,105.0
2022_01_NYG_TEN,2022,1,2022-09-11,NYG,21.0,TEN,20.0,-1.0,5.5,209.0,-239.0,-108.0,-102.0
2022_01_TB_DAL,2022,1,2022-09-11,TB,19.0,DAL,3.0,-16.0,-2.5,-133.0,120.0,-108.0,-102.0
2022_01_DEN_SEA,2022,1,2022-09-12,DEN,16.0,SEA,17.0,1.0,-6.0,-253.0,221.0,-107.0,-103.0
2022_02_LAC_KC,2022,2,2022-09-15,LAC,24.0,KC,27.0,3.0,4.0,167.0,-188.0,-113.0,102.0
2022_02_MIA_BAL,2022,2,2022-09-18,MIA,42.0,BAL,38.0,-4.0,3.0,148.0,-164.0,103.0,-114.0
2022_02_NYJ_CLE,2022,2,2022-09-18,NYJ,31.0,CLE,30.0,-1.0,6.5,207.0,-235.0,-111.0,100.0
2022_02_WAS_DET,2022,2,2022-09-18,WAS,27.0,DET,36.0,9.0,-1.0,-114.0,103.0,-107.0,-103.0
2022_02_IND_JAX,2022,2,2022-09-18,IND,0.0,JAX,24.0,24.0,-3.0,-157.0,142.0,-107.0,-103.0
2022_02_TB_NO,2022,2,2022-09-18,TB,20.0,NO,10.0,-10.0,-2.5,-138.0,124.0,-109.0,-102.0
2022_02_CAR_NYG,2022,2,2022-09-18,CAR,16.0,NYG,19.0,3.0,-1.0,-114.0,103.0,-106.0,-104.0
2022_02_NE_PIT,2022,2,2022-09-18,NE,17.0,PIT,14.0,-3.0,-3.0,-150.0,135.0,-102.0,-109.0
2022_02_ATL_LA,2022,2,2022-09-18,ATL,27.0,LA,31.0,4.0,10.5,385.0,-473.0,-113.0,103.0
2022_02_SEA_SF,2022,2,2022-09-18,SEA,7.0,SF,27.0,20.0,8.5,318.0,-379.0,-113.0,102.0
2022_02_CIN_DAL,2022,2,2022-09-18,CIN,17.0,DAL,20.0,3.0,-7.5,-303.0,260.0,110.0,-122.0
2022_02_HOU_DEN,2022,2,2022-09-18,HOU,9.0,DEN,16.0,7.0,10.5,391.0,-481.0,-114.0,103.0
2022_02_ARI_LV,2022,2,2022-09-18,ARI,29.0,LV,23.0,-6.0,5.5,197.0,-223.0,-110.0,100.0
2022_02_CHI_GB,2022,2,2022-09-18,CHI,10.0,GB,27.0,17.0,10.5,348.0,-420.0,-111.0,100.0
2022_02_TEN_BUF,2022,2,2022-09-19,TEN,7.0,BUF,41.0,34.0,10.0,329.0,-395.0,-115.0,104.0
2022_02_MIN_PHI,2022,2,2022-09-19,MIN,7.0,PHI,24.0,17.0,2.5,127.0,-141.0,106.0,-117.0
2022_03_PIT_CLE,2022,3,2022-09-22,PIT,17.0,CLE,29.0,12.0,4.5,183.0,-206.0,-111.0,101.0
2022_03_NO_CAR,2022,3,2022-09-25,NO,14.0,CAR,22.0,8.0,-2.0,-123.0,112.0,-102.0,-109.0
2022_03_HOU_CHI,2022,3,2022-09-25,HOU,20.0,CHI,23.0,3.0,3.0,141.0,-156.0,-107.0,-103.0
2022_03_KC_IND,2022,3,2022-09-25,KC,17.0,IND,20.0,3.0,-4.5,-199.0,177.0,103.0,-114.0
2022_03_BUF_MIA,2022,3,2022-09-25,BUF,19.0,MIA,21.0,2.0,-4.0,-196.0,175.0,-104.0,-106.0
2022_03_DET_MIN,2022,3,2022-09-25,DET,24.0,MIN,28.0,4.0,6.5,232.0,-266.0,-101.0,-110.0
2022_03_BAL_NE,2022,3,2022-09-25,BAL,37.0,NE,26.0,-11.0,-2.5,-143.0,129.0,-114.0,104.0
2022_03_CIN_NYJ,2022,3,2022-09-25,CIN,27.0,NYJ,12.0,-15.0,-6.5,-247.0,220.0,104.0,-115.0
2022_03_LV_TEN,2022,3,2022-09-25,LV,22.0,TEN,24.0,2.0,-1.5,-130.0,117.0,-113.0,103.0
2022_03_PHI_WAS,2022,3,2022-09-25,PHI,24.0,WAS,8.0,-16.0,-6.0,-240.0,210.0,102.0,-112.0
2022_03_JAX_LAC,2022,3,2022-09-25,JAX,38.0,LAC,10.0,-28.0,6.5,220.0,-252.0,-106.0,-104.0
2022_03_LA_ARI,2022,3,2022-09-25,LA,20.0,ARI,12.0,-8.0,-3.5,-171.0,153.0,104.0,-115.0
2022_03_ATL_SEA,2022,3,2022-09-25,ATL,27.0,SEA,23.0,-4.0,1.0,-104.0,-106.0,-112.0,102.0
2022_03_GB_TB,2022,3,2022-09-25,GB,14.0,TB,12.0,-2.0,1.0,112.0,-123.0,105.0,-115.0
2022_03_SF_DEN,2022,3,2022-09-25,SF,10.0,DEN,11.0,1.0,-1.0,-110.0,-101.0,-102.0,-108.0
2022_03_DAL_NYG,2022,3,2022-09-26,DAL,23.0,NYG,16.0,-7.0,1.0,109.0,-120.0,103.0,-113.0
2022_04_MIA_CIN,2022,4,2022-09-29,MIA,15.0,CIN,27.0,12.0,4.0,169.0,-190.0,-107.0,-103.0
2022_04_MIN_NO,2022,4,2022-10-02,MIN,28.0,NO,25.0,-3.0,-4.0,-199.0,177.0,-103.0,-107.0
2022_04_CLE_ATL,2022,4,2022-10-02,CLE,20.0,ATL,23.0,3.0,-1.0,-107.0,-103.0,-101.0,-109.0
2022_04_BUF_BAL,2022,4,2022-10-02,BUF,23.0,BAL,20.0,-3.0,-3.0,-172.0,154.0,-117.0,106.0
2022_04_WAS_DAL,2022,4,2022-10-02,WAS,10.0,DAL,25.0,15.0,3.0,140.0,-155.0,-110.0,-101.0
2022_04_SEA_DET,2022,4,2022-10-02,SEA,48.0,DET,45.0,-3.0,3.0,151.0,-169.0,103.0,-113.0
2022_04_LAC_HOU,2022,4,2022-10-02,LAC,34.0,HOU,24.0,-10.0,-5.5,-234.0,205.0,-106.0,-104.0
2022_04_TEN_IND,2022,4,2022-10-02,TEN,24.0,IND,17.0,-7.0,4.5,182.0,-205.0,-105.0,-105.0
2022_04_CHI_NYG,2022,4,2022-10-02,CHI,12.0,NYG,20.0,8.0,3.0,130.0,-144.0,-120.0,109.0
2022_04_JAX_PHI,2022,4,2022-10-02,JAX,21.0,PHI,29.0,8.0,6.5,223.0,-256.0,-109.0,-102.0
2022_04_NYJ_PIT,2022,4,2022-10-02,NYJ,24.0,PIT,20.0,-4.0,3.0,145.0,-161.0,-102.0,-108.0
2022_04_ARI_CAR,2022,4,2022-10-02,ARI,26.0,CAR,16.0,-10.0,1.0,102.0,-113.0,-104.0,-106.0
2022_04_NE_GB,2022,4,2022-10-02,NE,24.0,GB,27.0,3.0,10.0,358.0,-435.0,-120.0,109.0
2022_04_DEN_LV,2022,4,2022-10-02,DEN,23.0,LV,32.0,9.0,2.5,124.0,-137.0,-101.0,-109.0
2022_04_KC_TB,2022,4,2022-10-02,KC,41.0,TB,31.0,-10.0,1.0,113.0,-125.0,107.0,-118.0
2022_04_LA_SF,2022,4,2022-10-03,LA,9.0,SF,24.0,15.0,1.0,112.0,-124.0,106.0,-116.0
2022_05_IND_DEN,2022,5,2022-10-06,IND,12.0,DEN,9.0,-3.0,3.5,159.0,-178.0,-114.0,104.0
2022_05_NYG_GB,2022,5,2022-10-09,NYG,27.0,GB,22.0,-5.0,8.5,331.0,-397.0,104.0,-115.0
2022_05_PIT_BUF,2022,5,2022-10-09,PIT,3.0,BUF,38.0,35.0,14.0,568.0,-749.0,-108.0,-102.0
2022_05_LAC_CLE,2022,5,2022-10-09,LAC,30.0,CLE,28.0,-2.0,-1.0,-114.0,103.0,-106.0,-104.0
2022_05_HOU_JAX,2022,5,2022-10-09,HOU,13.0,JAX,6.0,-7.0,7.0,261.0,-304.0,-113.0,102.0
2022_05_CHI_MIN,2022,5,2022-10-09,CHI,22.0,MIN,29.0,7.0,10.0,322.0,-385.0,-116.0,105.0
2022_05_DET_NE,2022,5,2022-10-09,DET,0.0,NE,29.0,29.0,3.0,133.0,-148.0,-113.0,102.0
2022_05_SEA_NO,2022,5,2022-10-09,SEA,32.0,NO,39.0,7.0,5.5,201.0,-229.0,-106.0,-104.0
2022_05_MIA_NYJ,2022,5,2022-10-09,MIA,17.0,NYJ,40.0,23.0,-3.0,-162.0,146.0,-110.0,100.0
2022_05_ATL_TB,2022,5,2022-10-09,ATL,15.0,TB,21.0,6.0,10.5,355.0,-430.0,-113.0,102.0
2022_05_TEN_WAS,2022,5,2022-10-09,TEN,21.0,WAS,17.0,-4.0,-1.0,-110.0,-100.0,-102.0,-108.0
2022_05_SF_CAR,2022,5,2022-10-09,SF,37.0,CAR,15.0,-22.0,-6.0,-234.0,206.0,-102.0,-109.0
2022_05_PHI_ARI,2022,5,2022-10-09,PHI,20.0,ARI,17.0,-3.0,-5.5,-222.0,196.0,101.0,-111.0
2022_05_DAL_LA,2022,5,2022-10-09,DAL,22.0,LA,10.0,-12.0,5.5,195.0,-220.0,-112.0,102.0
2022_05_CIN_BAL,2022,5,2022-10-09,CIN,17.0,BAL,19.0,2.0,3.0,151.0,-168.0,103.0,-114.0
2022_05_LV_KC,2022,5,2022-10-10,LV,29.0,KC,30.0,1.0,7.5,275.0,-321.0,-125.0,113.0
2022_06_WAS_CHI,2022,6,2022-10-13,WAS,12.0,CHI,7.0,-5.0,-1.0,-120.0,109.0,-112.0,102.0
2022_06_SF_ATL,2022,6,2022-10-16,SF,14.0,ATL,28.0,14.0,-3.5,-185.0,166.0,-100.0,-110.0
2022_06_NE_CLE,2022,6,2022-10-16,NE,38.0,CLE,15.0,-23.0,2.5,127.0,-140.0,101.0,-111.0
2022_06_NYJ_GB,2022,6,2022-10-16,NYJ,27.0,GB,10.0,-17.0,7.5,305.0,-362.0,-101.0,-109.0
2022_06_JAX_IND,2022,6,2022-10-16,JAX,27.0,IND,34.0,7.0,1.0,110.0,-122.0,103.0,-114.0
2022_06_MIN_MIA,2022,6,2022-10-16,MIN,24.0,MIA,16.0,-8.0,-3.0,-175.0,157.0,-120.0,109.0
2022_06_CIN_NO,2022,6,2022-10-16,CIN,30.0,NO,26.0,-4.0,-3.0,-164.0,148.0,-110.0,100.0
2022_06_BAL_NYG,2022,6,2022-10-16,BAL,20.0,NYG,24.0,4.0,-5.5,-234.0,206.0,-107.0,-103.0
2022_06_TB_PIT,2022,6,2022-10-16,TB,18.0,PIT,20.0,2.0,-10.0,-386.0,323.0,103.0,-113.0
2022_06_CAR_LA,2022,6,2022-10-16,CAR,10.0,LA,24.0,14.0,10.0,343.0,-413.0,-112.0,102.0
2022_06_ARI_SEA,2022,6,2022-10-16,ARI,9.0,SEA,19.0,10.0,-2.5,-136.0,123.0,-106.0,-104.0
2022_06_BUF_KC,2022,6,2022-10-16,BUF,24.0,KC,20.0,-4.0,-2.5,-146.0,132.0,-116.0,105.0
2022_06_DAL_PHI,2022,6,2022-10-16,DAL,17.0,PHI,26.0,9.0,6.5,252.0,-292.0,109.0,-120.0
2022_06_DEN_LAC,2022,6,2022-10-17,DEN,16.0,LAC,19.0,3.0,3.5,166.0,-186.0,-103.0,-107.0
2022_07_NO_ARI,2022,7,2022-10-20,NO,34.0,ARI,42.0,8.0,2.5,126.0,-140.0,-101.0,-109.0
2022_07_CLE_BAL,2022,7,2022-10-23,CLE,20.0,BAL,23.0,3.0,6.5,244.0,-282.0,100.0,-110.0
2022_07_TB_CAR,2022,7,2022-10-23,TB,3.0,CAR,21.0,18.0,-13.0,-680.0,524.0,-103.0,-107.0
2022_07_ATL_CIN,2022,7,2022-10-23,ATL,17.0,CIN,35.0,18.0,6.5,235.0,-271.0,-100.0,-110.0
2022_07_DET_DAL,2022,7,2022-10-23,DET,6.0,DAL,24.0,18.0,7.0,241.0,-278.0,-112.0,102.0
2022_07_NYG_JAX,2022,7,2022-10-23,NYG,23.0,JAX,17.0,-6.0,3.0,148.0,-165.0,102.0,-112.0
2022_07_IND_TEN,2022,7,2022-10-23,IND,10.0,TEN,19.0,9.0,2.5,129.0,-143.0,-102.0,-108.0
2022_07_GB_WAS,2022,7,2022-10-23,GB,21.0,WAS,23.0,2.0,-4.0,-195.0,173.0,-102.0,-108.0
2022_07_NYJ_DEN,2022,7,2022-10-23,NYJ,16.0,DEN,9.0,-7.0,-2.0,-127.0,115.0,-106.0,-104.0
2022_07_HOU_LV,2022,7,2022-10-23,HOU,20.0,LV,38.0,18.0,7.0,278.0,-325.0,104.0,-115.0
2022_07_SEA_LAC,2022,7,2022-10-23,SEA,37.0,LAC,23.0,-14.0,5.5,193.0,-219.0,-111.0,101.0
2022_07_KC_SF,2022,7,2022-10-23,KC,44.0,SF,23.0,-21.0,-1.0,-106.0,-104.0,102.0,-112.0
2022_07_PIT_MIA,2022,7,2022-10-23,PIT,10.0,MIA,16.0,6.0,7.5,255.0,-297.0,-119.0,108.0
2022_07_CHI_NE,2022,7,2022-10-24,CHI,33.0,NE,14.0,-19.0,9.5,327.0,-392.0,-110.0,-100.0
2022_08_BAL_TB,2022,8,2022-10-27,BAL,27.0,TB,22.0,-5.0,2.0,116.0,-128.0,-104.0,-106.0
2022_08_DEN_JAX,2022,8,2022-10-30,DEN,21.0,JAX,17.0,-4.0,1.0,-103.0,-107.0,-112.0,101.0
2022_08_CAR_ATL,2022,8,2022-10-30,CAR,34.0,ATL,37.0,3.0,4.5,178.0,-201.0,-110.0,-100.0
2022_08_CHI_DAL,2022,8,2022-10-30,CHI,29.0,DAL,49.0,20.0,10.5,355.0,-430.0,-121.0,109.0
2022_08_MIA_DET,2022,8,2022-10-30,MIA,31.0,DET,27.0,-4.0,-3.5,-190.0,169.0,-112.0,102.0
2022_08_ARI_MIN,2022,8,2022-10-30,ARI,26.0,MIN,34.0,8.0,4.0,177.0,-199.0,-105.0,-105.0
2022_08_LV_NO,2022,8,2022-10-30,LV,0.0,NO,24.0,24.0,-1.0,-119.0,108.0,-111.0,101.0
2022_08_NE_NYJ,2022,8,2022-10-30,NE,22.0,NYJ,17.0,-5.0,-3.0,-155.0,140.0,-103.0,-107.0
2022_08_PIT_PHI,2022,8,2022-10-30,PIT,13.0,PHI,35.0,22.0,11.0,397.0,-490.0,102.0,-112.0
2022_08_TEN_HOU,2022,8,2022-10-30,TEN,17.0,HOU,10.0,-7.0,-1.0,-115.0,104.0,-107.0,-103.0
2022_08_WAS_IND,2022,8,2022-10-30,WAS,17.0,IND,16.0,-1.0,3.0,136.0,-151.0,-114.0,103.0
2022_08_SF_LA,2022,8,2022-10-30,SF,31.0,LA,14.0,-17.0,-1.0,-104.0,-106.0,103.0,-114.0
2022_08_NYG_SEA,2022,8,2022-10-30,NYG,13.0,SEA,27.0,14.0,3.0,147.0,-164.0,-100.0,-110.0
2022_08_GB_BUF,2022,8,2022-10-30,GB,17.0,BUF,27.0,10.0,10.5,365.0,-445.0,-110.0,100.0
2022_08_CIN_CLE,2022,8,2022-10-31,CIN,13.0,CLE,32.0,19.0,-3.0,-163.0,147.0,-112.0,102.0
2022_09_PHI_HOU,2022,9,2022-11-03,PHI,29.0,HOU,17.0,-12.0,-14.0,-702.0,539.0,102.0,-113.0
2022_09_LAC_ATL,2022,9,2022-11-06,LAC,20.0,ATL,17.0,-3.0,-2.5,-143.0,130.0,-114.0,103.0
2022_09_MIA_CHI,2022,9,2022-11-06,MIA,35.0,CHI,32.0,-3.0,-4.0,-193.0,172.0,-103.0,-107.0
2022_09_CAR_CIN,2022,9,2022-11-06,CAR,21.0,CIN,42.0,21.0,7.0,282.0,-331.0,-100.0,-110.0
2022_09_GB_DET,2022,9,2022-11-06,GB,9.0,DET,15.0,6.0,-4.0,-191.0,170.0,-107.0,-103.0
2022_09_LV_JAX,2022,9,2022-11-06,LV,20.0,JAX,27.0,7.0,-2.5,-129.0,116.0,-102.0,-108.0
2022_09_IND_NE,2022,9,2022-11-06,IND,3.0,NE,26.0,23.0,5.0,188.0,-212.0,-115.0,104.0
2022_09_BUF_NYJ,2022,9,2022-11-06,BUF,17.0,NYJ,20.0,3.0,-11.0,-494.0,400.0,103.0,-114.0
2022_09_MIN_WAS,2022,9,2022-11-06,MIN,20.0,WAS,17.0,-3.0,-3.0,-169.0,151.0,-119.0,108.0
2022_09_SEA_ARI,2022,9,2022-11-06,SEA,31.0,ARI,21.0,-10.0,1.5,116.0,-128.0,102.0,-113.0
2022_09_LA_TB,2022,9,2022-11-06,LA,13.0,TB,16.0,3.0,3.0,142.0,-158.0,-104.0,-106.0
2022_09_TEN_KC,2022,9,2022-11-06,TEN,17.0,KC,20.0,3.0,14.0,530.0,-689.0,-107.0,-103.0
2022_09_BAL_NO,2022,9,2022-11-07,BAL,27.0,NO,13.0,-14.0,-1.0,-124.0,112.0,-117.0,106.0
2022_10_ATL_CAR,2022,10,2022-11-10,ATL,15.0,CAR,25.0,10.0,-2.5,-132.0,119.0,-103.0,-107.0
2022_10_SEA_TB,2022,10,2022-11-13,SEA,16.0,TB,21.0,5.0,2.5,124.0,-138.0,103.0,-114.0
2022_10_MIN_BUF,2022,10,2022-11-13,MIN,33.0,BUF,30.0,-3.0,6.5,230.0,-264.0,-104.0,-106.0
2022_10_DET_CHI,2022,10,2022-11-13,DET,31.0,CHI,30.0,-1.0,3.0,143.0,-159.0,-105.0,-105.0
2022_10_JAX_KC,2022,10,2022-11-13,JAX,17.0,KC,27.0,10.0,10.0,333.0,-399.0,-120.0,109.0
